age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,signature_id
38,Private,32916,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,EHkIQYQy
35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,MdSJxpMr
22,Private,205940,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,1055,0,30,United-States,<=50K,peVVqAjH
60,Private,180418,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,jLhgUccv
73,Self-emp-inc,191540,Bachelors,K,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,erThwVeu
34,Private,112115,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K,eoXlvIpb
37,Private,49687,Bachelors,V,Divorced,Craft-repair,Not-in-family,White,Male,0,1980,40,United-States,<=50K,SDEojAel
18,Private,327612,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,TozFrVdj
27,Private,106758,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K,PffbIOnV
29,Private,197565,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,35,United-States,>50K,MxSszobc
23,Private,85139,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,bARjszFR
44,Self-emp-not-inc,157237,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K,mGfrtAez
35,Private,174856,HS-grad,C,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,40,United-States,<=50K,ytUkRFGx
40,Private,110028,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,?,DfgWkpNU
27,Private,60374,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,1594,26,United-States,<=50K,iqMmdggh
21,Private,51047,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K,lTUosxlh
47,Private,153883,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7688,0,45,United-States,>50K,pWSweEUF
20,Private,146879,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,United-States,<=50K,FjVXZDIk
27,Federal-gov,257124,Bachelors,13,Never-married,Transport-moving,Other-relative,White,Male,0,0,35,United-States,<=50K,dduLdibd
75,?,34235,HS-grad,9,Widowed,?,Not-in-family,White,Female,2964,0,14,United-States,<=50K,ADdyIWHc
34,Private,158615,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,XyTvLbFt
60,Private,74422,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,44,Mexico,<=50K,SfpBlblZ
38,Private,318610,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,YBkBdxoB
41,Self-emp-not-inc,252392,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,96,Mexico,<=50K,QfKICGvK
51,Private,195105,HS-grad,9,Divorced,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K,avenIIxe
31,Private,80511,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,44,United-States,<=50K,YVUleECs
29,Private,260346,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,EWuajVOo
26,Private,209051,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K,yVESMsQX
24,Local-gov,322658,Bachelors,W,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,ASbFTHjs
34,Private,117963,Bachelors,V,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,kqVCxDcu
28,?,196630,Assoc-voc,11,Separated,?,Unmarried,White,Female,0,0,40,Mexico,<=50K,pwgPbXwq
43,State-gov,47818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,SaAEEnbN
54,Local-gov,173050,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K,EQmBxtZO
18,Private,120029,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,?,cmdberrV
18,Private,127273,11th,7,Never-married,Other-service,Other-relative,White,Male,0,0,20,United-States,<=50K,ARtSKkjZ
37,Private,125933,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K,JGWtUrZl
59,Federal-gov,178660,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,hhReTrnk
31,Self-emp-inc,236415,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,XODLgBVD
55,State-gov,146326,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K,OCmzimOr
21,Private,104981,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,48,United-States,<=50K,Mrsubxei
34,Self-emp-not-inc,320194,Prof-school,D,Separated,Prof-specialty,Unmarried,White,Male,0,0,48,United-States,>50K,lgbWCRKA
42,Private,390781,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,hcrZwAKC
17,Private,48610,11th,E,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,?,wTSMDQHD
17,?,99695,10th,X,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K,RiKtWsYy
60,Private,232618,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,EKNltwNc
26,Private,203492,HS-grad,B,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,QBFhPjOA
25,Private,430084,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,<=50K,rzKfmNHR
48,Private,187715,Assoc-acdm,P,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,46,United-States,>50K,uIbCSceJ
38,Private,210198,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K,eNowNPEG
54,Local-gov,137691,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,wUbxwskx
39,Private,211440,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K,VsvORqIy
54,Private,68985,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,kgcSPLux
66,Private,30740,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,15,United-States,<=50K,VxaYUYxF
63,Private,205246,HS-grad,K,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K,SPsbdGZU
47,Private,199058,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,HgoytTQa
35,Self-emp-not-inc,335704,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,lHpWudxa
41,Private,46870,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,ETeaAecX
23,Private,32732,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,OCjpqDJA
41,Self-emp-not-inc,174395,Doctorate,K,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States,>50K,ZGPPNDzR
25,Private,54298,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K,HMUGFgfk
18,?,160984,11th,7,Never-married,?,Own-child,White,Female,0,0,6,United-States,<=50K,htONqqSM
42,Private,111483,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,ASSmLYUW
40,Private,227823,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,70,United-States,<=50K,NezjfCle
69,Federal-gov,47341,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States,<=50K,WLOHrgEb
33,Private,369258,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,40,Mexico,<=50K,CiwTpgGT
31,Private,382368,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Germany,<=50K,tQqYUtCV
28,Private,190060,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,SrqYNasX
43,Private,235556,Some-college,10,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,45,Mexico,<=50K,qRWsKJzT
27,Private,358636,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,70,United-States,<=50K,RdbZYVzT
23,Private,305609,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,52,United-States,<=50K,jGFkyQsh
69,State-gov,50468,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,34,United-States,>50K,MJVyzbGr
20,Private,131611,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,<=50K,suIrHTeH
24,Private,188274,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,gDDGRfdP
42,Local-gov,97277,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,FPadGujo
28,Private,791084,Some-college,L,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K,AeNnZUxS
19,Private,239995,11th,7,Never-married,Sales,Other-relative,White,Male,0,0,16,United-States,<=50K,CFoyixLb
32,Private,355700,Prof-school,15,Married-AF-spouse,Prof-specialty,Wife,White,Female,99999,0,60,United-States,>50K,yZHIqmzc
32,Private,79586,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,gjqtkyVr
26,Private,270276,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,rUAUXGHT
34,Private,199934,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7298,0,40,United-States,>50K,pfxvTbSo
45,Private,473171,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,NDidGhOZ
29,Private,212091,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,tuuayTTM
37,Private,101020,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,4787,0,55,United-States,>50K,HZaJoLpc
26,Private,122999,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,>50K,sAXCNRlu
40,Private,360884,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,>50K,AMSFBUMV
58,Self-emp-inc,181974,Doctorate,Z,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,99,?,<=50K,zoVAHMsu
48,Private,173938,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,BUpmopkJ
41,Private,190205,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,cPdTmPDJ
51,Private,153870,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2603,40,United-States,<=50K,uZcpJSTw
41,Private,99373,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K,WyZRZvzT
46,Private,279196,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,SCercjzy
35,Private,73715,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,isyERRFp
44,Private,267717,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,>50K,JTKTTxfD
37,Private,215618,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,wnKTXXaD
40,Private,136244,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,uueMiPDC
47,Self-emp-not-inc,213745,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K,MBBWVfTU
51,Private,229272,HS-grad,9,Divorced,Other-service,Other-relative,Black,Male,0,0,32,Haiti,<=50K,iNwDGlgO
28,Private,109282,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,?,kTEylnFg
32,Private,447066,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,15024,0,50,United-States,>50K,YUAZarKd
33,Self-emp-not-inc,41210,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K,OuxUjMkT
36,Private,156780,HS-grad,9,Never-married,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50K,laxQMPNZ
51,Local-gov,125796,11th,7,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,40,United-States,<=50K,EbHhVvQQ
76,?,84755,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K,XUZhWsMB
17,Private,27032,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K,pKjgyLTM
23,Private,138892,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K,icZZfZFP
44,Private,173382,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,CCaFwMrD
31,Private,120461,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,HTERajNz
44,Private,125461,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,SQzspOQh
25,Private,234263,Bachelors,L,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,WOpYHIzz
43,State-gov,506329,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,?,?,TWRODYtC
38,Private,222573,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,cTROcBjD
58,Self-emp-not-inc,105592,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,kpfmftoL
30,State-gov,242122,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,scPuSeKP
34,Private,198613,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,4650,0,40,United-States,<=50K,ssfxcgAb
31,Private,159737,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,58,United-States,<=50K,TLJgqdAO
49,State-gov,155372,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,FSBhUrbA
40,Private,247245,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,aHYkoncq
29,Private,54131,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,?,Ddzvohss
26,Private,262617,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K,bvjYrgIn
65,Private,228182,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,SnGaWEFz
45,Private,102597,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,qpxmBEcV
19,Private,92863,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K,eDvQUOQU
39,Private,219155,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,<=50K,gzvjtOQX
34,Self-emp-not-inc,247540,HS-grad,X,Never-married,Farming-fishing,Not-in-family,White,Male,0,1974,30,United-States,<=50K,HqKNBOJd
34,Private,209691,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,50,United-States,>50K,IKPCHeVA
31,Private,210562,HS-grad,O,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K,bjiBlZOS
49,Local-gov,95256,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,?,hpknegvG
18,Private,192485,12th,8,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,<=50K,hfJmLsFU
23,Private,209483,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States,<=50K,jvzharMq
35,Private,237943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,uOUOmRYp
41,Self-emp-inc,67671,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Canada,?,LKECjmLM
44,Private,138975,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K,XVDuxacO
40,Private,182140,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K,ZvpSkigE
66,Private,178120,5th-6th,3,Divorced,Priv-house-serv,Not-in-family,Black,Female,0,0,15,United-States,<=50K,xCnILyry
26,Private,98155,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,IkVuFaAo
48,Private,102938,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,fwkDCjNW
33,Private,189017,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,tRypYkoG
39,Self-emp-not-inc,109766,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K,TyAcfGIm
39,Private,192702,Masters,14,Never-married,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K,DfBgbMum
25,?,161235,Assoc-voc,11,Never-married,?,Own-child,White,Male,0,0,90,United-States,<=50K,YquyPmSu
28,Private,38309,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407,0,40,United-States,<=50K,DcMHsDPa
42,State-gov,273869,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,OHpBlfAF
63,Private,254907,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,gfAHyCtd
21,Private,65225,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,tXhrtkMc
23,Private,496856,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,ZCbCiOKC
38,Private,183279,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K,nzQbGQLW
36,Private,240323,HS-grad,9,Separated,Sales,Unmarried,Black,Female,0,0,17,United-States,<=50K,KwmXfHhI
45,Local-gov,111994,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,kwxfEydy
19,Private,325217,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,32,United-States,<=50K,IWJlyUHq
24,Local-gov,140647,HS-grad,L,Never-married,Other-service,Own-child,Black,Male,0,0,36,United-States,<=50K,qaoBBFRn
47,Private,168232,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,>50K,ifzaxeQw
35,Private,49020,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,HYfJWNaW
31,Private,248178,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States,<=50K,pcuarRFO
29,Private,423158,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,QTIdnsaE
33,State-gov,332379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,ldFgciaL
66,?,78375,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,<=50K,yyKDloJH
20,?,123536,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,aGucMFzx
26,Private,181655,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2377,45,United-States,<=50K,owJLUIZU
29,State-gov,106334,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,?,<=50K,ELgbyJTn
36,Federal-gov,403489,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,StwykvZs
40,Private,144778,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,40,United-States,>50K,adVJBbBK
50,Self-emp-inc,100029,Bachelors,13,Widowed,Sales,Unmarried,White,Male,0,0,65,United-States,>50K,FlcEphTH
21,Private,186087,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,CDidLUrT
36,Private,220696,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,uKFDntIc
35,Private,166235,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,30,United-States,<=50K,XWVTYtDb
32,Local-gov,244268,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,bLKiSfXr
33,Self-emp-not-inc,270889,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,NLbiSBSF
42,Private,318255,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,jpBZoQZR
28,Private,335542,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1628,50,United-States,<=50K,HTKjSXGD
61,Private,190955,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K,VohWZSuC
23,Private,32616,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,KqScePru
42,Self-emp-not-inc,133584,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,<=50K,EdfZCdxC
