age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income,education_encoded
52,Self-emp-inc,230767,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Cuba,>50K,10
33,Private,122116,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,12
22,Private,131573,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,8,United-States,<=50K,16
33,Self-emp-not-inc,131568,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,66,United-States,<=50K,12
57,Self-emp-inc,107617,HS-grad,9.0,Separated,Farming-fishing,Not-in-family,White,Male,60,United-States,>50K,12
35,Private,54159,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,<=50K,12
44,Local-gov,165304,Some-college,10.06420796100731,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,16
38,Private,682947,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,55,United-States,>50K,10
37,Private,262278,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,45,United-States,<=50K,9
37,Private,134088,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,8
66,Private,116468,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,<=50K,13
42,Self-emp-inc,1097453,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K,10
53,Private,195638,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12
29,Private,107108,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,16
51,Self-emp-not-inc,290290,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,10
23,Private,222925,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K,12
50,Private,237868,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K,12
61,Self-emp-not-inc,127198,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Germany,<=50K,12
29,Private,232666,HS-grad,10.06420796100731,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,12
41,State-gov,124520,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,13
53,Self-emp-not-inc,335655,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,30,United-States,<=50K,12
32,Private,113364,Bachelors,13.0,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,10
64,Self-emp-not-inc,30664,Assoc-voc,10.06420796100731,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K,9
26,Private,147638,Bachelors,13.0,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,40,Hong,<=50K,10
17,Local-gov,161955,11th,7.0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,30,United-States,<=50K,2
47,Private,110088,1st-4th,2.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,4
51,Private,48343,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,13
54,Private,167552,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,Haiti,>50K,4
37,Private,70282,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Black,Female,40,United-States,<=50K,12
24,Private,234791,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,25,United-States,<=50K,16
22,Private,54560,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K,12
28,Private,196690,HS-grad,10.06420796100731,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,12
32,Private,205019,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,Black,Male,50,United-States,<=50K,8
42,Private,317078,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,12
35,Self-emp-inc,185621,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,60,United-States,>50K,10
69,Private,271312,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12
49,Self-emp-not-inc,175958,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,20,United-States,<=50K,16
41,Private,282964,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,16
32,Private,79586,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,<=50K,10
23,Private,23037,12th,8.0,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,40,United-States,<=50K,3
57,Self-emp-not-inc,174760,Assoc-acdm,12.0,Married-spouse-absent,Farming-fishing,Unmarried,Amer-Indian-Eskimo,Male,40,United-States,<=50K,8
27,Private,190525,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,10
18,Private,294263,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,9,United-States,<=50K,12
33,Self-emp-not-inc,234976,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,10
43,Private,102606,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,<=50K,12
56,Self-emp-not-inc,140558,HS-grad,10.06420796100731,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,12
32,Local-gov,226296,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,13
22,Self-emp-inc,269583,7th-8th,10.06420796100731,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,6
25,Self-emp-not-inc,150361,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K,12
20,Private,133061,9th,5.0,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,7
34,Private,230246,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States,>50K,10
35,Private,107477,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K,16
71,Private,157909,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,60,United-States,<=50K,16
50,Private,178946,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,13
33,Private,153005,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1
30,Private,297155,Some-college,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K,16
23,Private,251073,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,1
25,Private,73839,11th,7.0,Divorced,Sales,Own-child,White,Female,40,United-States,<=50K,2
20,Private,218962,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,12
41,Local-gov,169995,Some-college,10.0,Divorced,Protective-serv,Not-in-family,White,Male,20,United-States,<=50K,16
62,Private,144583,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,12
49,Private,125421,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K,12
56,Private,284701,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,10
49,Private,176814,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,10
70,Private,77219,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,37,United-States,<=50K,12
18,Local-gov,134935,12th,8.0,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K,3
65,Self-emp-inc,178771,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,12
50,Private,138179,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,8
22,Local-gov,326283,Some-college,10.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,20,United-States,<=50K,16
28,Private,63042,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,35,United-States,<=50K,12
23,Private,377121,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,25,United-States,<=50K,16
28,Private,274964,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,38,United-States,<=50K,12
47,Private,95661,Some-college,10.06420796100731,Widowed,Exec-managerial,Not-in-family,White,Female,45,Germany,<=50K,16
56,Private,373216,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,48,United-States,<=50K,12
32,Local-gov,230912,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,13
52,Self-emp-inc,114758,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,10
19,Private,104112,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Male,30,Haiti,<=50K,12
44,State-gov,101603,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,10
21,Private,283757,Some-college,10.0,Never-married,Sales,Own-child,White,Male,40,United-States,<=50K,16
33,Private,70240,Some-college,10.0,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,16
50,Private,156877,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,>50K,2
82,Private,403910,HS-grad,10.06420796100731,Never-married,Craft-repair,Not-in-family,White,Male,3,United-States,<=50K,12
20,Private,228686,11th,7.0,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,2
47,Private,255965,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,15
65,Private,264188,HS-grad,10.06420796100731,Widowed,Sales,Not-in-family,White,Female,24,United-States,<=50K,12
27,Private,178778,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K,10
46,Self-emp-inc,170850,HS-grad,10.06420796100731,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,12
27,Private,96226,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,70,United-States,<=50K,12
28,Private,103389,Masters,14.0,Divorced,Sales,Own-child,White,Female,40,United-States,<=50K,13
35,Private,211154,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,12
22,Private,285775,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,10
38,Private,222450,Some-college,10.0,Separated,Exec-managerial,Unmarried,White,Male,40,United-States,<=50K,16
48,Private,98524,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,8
42,Local-gov,178983,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,37,United-States,<=50K,10
42,Self-emp-not-inc,99185,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,16
36,Self-emp-inc,37019,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,50,United-States,<=50K,12
61,Private,97030,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,30,United-States,<=50K,16
20,Private,114357,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,16
33,Private,98995,10th,6.0,Divorced,Handlers-cleaners,Not-in-family,White,Female,36,United-States,<=50K,1
27,Private,118799,HS-grad,10.06420796100731,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,12
23,Private,436798,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,16
27,Private,183523,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,10
26,Local-gov,213258,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,10
20,Private,221661,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Mexico,<=50K,12
22,Self-emp-inc,171041,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,10
28,Private,80165,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Female,30,United-States,<=50K,16
49,Private,149337,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,10
22,Private,221745,Some-college,10.0,Divorced,Machine-op-inspct,Own-child,White,Female,40,United-States,<=50K,16
30,Private,214993,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,12
17,Private,34943,10th,6.0,Never-married,Other-service,Own-child,White,Female,15,United-States,<=50K,1
24,Private,149342,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K,10
53,Self-emp-inc,69372,Doctorate,16.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,India,>50K,11
31,State-gov,358461,Some-college,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,United-States,<=50K,16
46,Private,325372,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,16
20,Private,234474,Some-college,10.0,Never-married,Sales,Own-child,Black,Female,20,United-States,<=50K,16
39,Private,172571,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,16
42,Federal-gov,122861,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,13
35,Private,139012,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,Vietnam,<=50K,10
37,Private,215392,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,10
36,Private,181553,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,12
29,Private,241431,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,13
28,Private,221215,10th,6.0,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Mexico,<=50K,1
28,Private,98010,Some-college,10.0,Married-spouse-absent,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,16
23,Private,214238,7th-8th,4.0,Never-married,Craft-repair,Not-in-family,White,Female,40,Mexico,<=50K,6
26,Private,189219,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,8,United-States,<=50K,8
25,Private,257006,11th,10.06420796100731,Divorced,Craft-repair,Unmarried,White,Female,40,United-States,<=50K,2
38,Local-gov,216129,Some-college,10.0,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,35,United-States,<=50K,16
29,Private,221366,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,16
51,Private,57637,HS-grad,10.06420796100731,Divorced,Other-service,Not-in-family,White,Female,32,United-States,<=50K,12
75,Self-emp-not-inc,31428,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,12
28,Private,216178,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,12
23,State-gov,56402,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K,16
55,Private,376058,9th,5.0,Never-married,Craft-repair,Own-child,White,Female,45,United-States,<=50K,7
48,Private,160220,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,9
52,Private,101752,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,56,United-States,<=50K,9
55,State-gov,153788,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,37,United-States,<=50K,16
19,Private,171868,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,20,United-States,<=50K,12
44,Local-gov,144778,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,10
33,Private,104509,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,12
37,Self-emp-not-inc,103925,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K,10
38,Private,423605,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,40,El-Salvador,<=50K,12
71,Private,179574,Prof-school,10.06420796100731,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,United-States,>50K,15
28,State-gov,89564,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,<=50K,10
19,Private,52114,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Female,10,United-States,<=50K,16
40,Private,187802,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,>50K,16
28,Private,142712,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,>50K,10
22,Private,333910,Some-college,10.0,Never-married,Sales,Own-child,White,Female,22,United-States,<=50K,16
46,Private,124071,Masters,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,44,United-States,<=50K,13
23,Self-emp-not-inc,258298,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,>50K,10
38,Private,108140,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K,12
23,Private,102652,HS-grad,10.06420796100731,Never-married,Sales,Not-in-family,White,Female,35,United-States,<=50K,12
74,Private,41737,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,30,United-States,<=50K,12
27,Private,150080,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,<=50K,10
51,Private,238481,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,42,United-States,>50K,12
47,State-gov,263215,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,80,United-States,<=50K,10
25,Local-gov,44216,HS-grad,10.06420796100731,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,35,United-States,<=50K,12
26,Private,391349,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,10
20,Private,257509,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,12
67,Local-gov,256821,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,Black,Male,20,United-States,<=50K,12
40,Private,65545,Masters,14.0,Divorced,Craft-repair,Own-child,White,Female,55,United-States,<=50K,13
42,Self-emp-not-inc,54202,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,15
