age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
51,4,194995,1,10.0,0,2,0,0,0,45,0,1
38,1,357962,10,5.0,2,0,1,0,0,40,0,0
59,4,36085,9,10.0,0,1,0,0,0,60,0,1
23,0,401762,5,7.0,1,0,1,0,1,40,0,0
33,0,166275,0,9.0,1,6,1,0,1,40,0,0
45,0,242994,1,10.0,1,4,1,0,0,52,0,0
21,0,156807,0,9.0,1,5,2,1,0,10,0,0
34,0,241885,0,9.0,0,7,0,0,0,45,0,0
47,0,165539,0,9.0,1,1,1,1,1,40,1,0
30,3,361497,2,13.0,0,11,0,0,0,72,0,1
58,0,186385,12,16.0,1,1,1,0,0,8,0,0
48,0,141511,7,6.0,0,2,0,0,0,45,0,1
51,3,172962,12,16.0,0,1,0,0,0,40,0,0
55,0,109015,1,10.0,2,3,1,0,1,38,0,0
21,0,117222,1,10.0,1,0,2,0,0,40,0,0
29,0,239632,0,9.0,1,3,1,0,1,40,0,0
56,2,137078,3,14.0,0,1,0,0,0,40,0,0
32,0,307353,0,9.0,2,3,1,1,1,40,0,0
30,1,176185,1,10.0,5,0,2,0,0,60,0,1
43,0,248094,0,10.0,0,6,0,0,0,40,0,0
47,0,304857,3,14.0,3,10,1,0,0,40,0,1
33,0,111567,3,14.0,0,2,0,0,0,45,1,1
41,0,324629,2,13.0,0,2,0,0,0,40,1,0
36,5,212465,2,13.0,0,3,0,0,0,40,0,0
22,0,133833,1,10.0,1,5,2,0,1,25,0,0
57,0,157271,5,7.0,2,5,1,1,0,54,0,0
53,4,158294,4,11.0,0,9,0,0,0,75,0,1
55,5,31965,1,10.0,0,3,0,0,0,40,0,0
42,0,152676,8,4.0,2,0,3,0,0,40,1,0
25,0,243410,0,9.0,1,5,1,1,1,40,0,0
45,2,45501,2,13.0,1,1,1,0,1,50,0,0
44,1,71269,2,13.0,2,2,1,0,0,40,0,0
27,0,210498,0,9.0,0,0,0,0,0,40,0,1
61,0,128848,0,9.0,0,6,0,0,0,40,0,0
52,0,114228,0,9.0,2,0,1,0,0,40,0,0
49,0,178160,6,12.0,4,4,1,0,1,40,1,0
35,0,261241,0,9.0,2,7,1,0,0,60,0,0
39,0,139703,0,9.0,5,4,3,1,1,28,1,0
31,0,141118,0,9.0,3,5,3,0,1,24,0,0
30,0,70377,1,10.0,1,6,1,0,1,40,0,0
22,0,97508,0,9.0,1,5,2,0,0,50,0,0
38,0,423616,4,11.0,0,10,4,0,1,36,0,1
34,0,454508,2,13.0,0,1,0,0,0,65,1,0
64,3,222966,8,4.0,0,5,4,1,1,40,0,0
40,0,77391,0,9.0,0,7,0,0,0,40,0,0
44,0,103980,1,10.0,2,1,2,0,0,35,0,0
27,0,122038,0,9.0,0,0,0,0,0,48,0,0
25,0,431307,7,6.0,0,11,4,1,1,50,0,0
18,0,379710,0,9.0,1,4,2,0,1,20,0,0
37,0,161111,2,13.0,1,4,1,0,1,40,0,0
47,0,270079,8,4.0,0,0,0,0,0,40,0,0
50,0,330142,1,10.0,0,5,0,0,0,44,0,0
54,1,155965,0,9.0,0,9,0,0,0,56,0,0
61,3,347445,3,14.0,0,2,0,0,0,40,0,1
21,0,38772,1,10.0,1,4,2,0,0,20,0,0
20,0,266015,1,10.0,1,4,2,1,0,44,0,0
44,0,199202,3,14.0,0,3,0,0,0,50,0,0
35,0,243357,5,7.0,3,5,3,1,1,40,0,0
50,0,196975,0,9.0,0,0,0,0,0,40,0,1
41,0,167725,1,10.0,2,6,1,0,0,40,0,0
47,0,114459,12,10.0,0,1,0,0,0,50,0,1
31,0,328734,3,10.0,1,1,1,0,1,30,0,0
41,2,207685,3,14.0,0,1,0,0,0,61,0,1
50,0,99316,4,11.0,0,1,0,0,0,40,0,0
38,2,82880,2,13.0,0,1,4,0,1,15,0,0
36,0,289190,0,10.0,2,0,3,0,0,40,0,0
33,0,191335,6,12.0,0,0,0,0,0,50,0,0
22,2,39236,1,10.0,1,1,2,0,1,25,0,0
36,0,185360,0,9.0,0,4,0,0,0,60,0,0
28,2,401886,0,9.0,1,3,5,0,0,20,0,0
27,0,321896,0,10.0,1,5,1,0,0,40,0,0
50,0,238959,2,13.0,0,4,0,0,0,60,0,1
75,1,205860,1,10.0,0,0,0,1,0,40,0,0
29,0,199116,0,9.0,0,6,0,0,0,40,1,0
21,0,129674,1,10.0,1,2,1,1,0,48,1,0
28,0,309620,1,10.0,0,4,0,4,0,60,0,0
19,0,446219,7,6.0,1,4,3,1,1,40,0,0
61,2,195519,3,14.0,1,1,3,0,1,25,0,0
37,0,140713,1,10.0,0,3,0,1,0,40,1,1
63,0,176827,1,10.0,0,0,0,0,0,30,0,0
28,0,169631,6,12.0,6,0,4,0,1,3,0,0
22,0,114357,1,10.0,1,3,1,0,0,55,0,0
28,0,101774,1,10.0,0,2,0,0,0,50,0,1
28,0,197288,5,7.0,1,0,3,1,1,30,0,0
30,0,162370,2,13.0,1,2,1,0,1,35,0,0
45,0,175625,0,9.0,3,3,3,0,1,38,0,0
34,0,94413,1,10.0,0,8,0,0,0,40,0,0
38,0,164050,1,10.0,0,11,0,1,0,40,0,1
36,0,189674,0,10.0,1,12,3,1,1,28,0,0
17,2,170916,7,6.0,1,11,2,0,1,40,0,0
22,0,245524,11,8.0,1,5,1,0,0,35,0,0
20,0,117606,4,11.0,1,3,2,0,1,40,0,0
74,0,278557,4,11.0,0,0,0,0,0,32,0,0
42,0,183319,13,3.0,0,0,0,0,0,60,0,0
25,0,253267,1,10.0,0,3,0,1,0,36,0,1
25,0,80312,4,11.0,1,3,1,0,1,40,0,0
46,1,368561,6,12.0,2,0,1,0,0,40,0,0
44,0,147206,1,10.0,0,0,0,0,0,45,0,1
38,4,231491,0,10.0,0,0,0,0,0,50,0,1
27,0,134566,0,9.0,1,3,1,0,0,40,0,0
38,0,229015,2,13.0,0,2,0,0,0,50,0,1
60,1,122314,0,9.0,0,9,0,0,0,65,0,0
31,0,874728,0,9.0,1,3,5,1,0,40,0,0
26,0,61996,0,9.0,2,3,1,0,1,62,0,0
35,0,184685,1,10.0,1,3,5,1,1,40,0,0
27,1,132686,0,10.0,0,7,0,0,0,50,0,0
36,0,32086,1,10.0,0,0,0,0,0,40,0,1
18,0,167147,11,10.0,1,4,2,0,0,24,0,0
23,0,167868,1,10.0,1,3,2,0,1,24,0,0
40,0,173590,3,14.0,0,2,0,0,0,50,0,1
40,4,225165,0,9.0,0,2,0,0,0,40,0,0
54,1,114520,1,10.0,0,4,0,0,0,40,0,0
32,0,26803,0,10.0,0,2,0,0,0,50,0,1
31,0,20511,2,13.0,1,5,1,0,1,25,0,0
41,0,48087,8,4.0,2,0,1,0,0,40,0,0
24,0,109414,1,10.0,1,4,5,2,0,20,1,0
30,5,319280,1,10.0,1,0,1,0,0,40,0,0
49,0,116143,0,9.0,0,6,0,0,0,40,0,0
35,0,245372,0,9.0,0,0,0,0,0,40,0,0
37,5,196348,1,10.0,0,6,0,0,0,40,0,0
30,0,100734,2,13.0,1,10,1,0,1,40,0,0
23,0,268525,2,13.0,1,1,1,0,0,50,0,0
41,2,112797,3,14.0,2,1,3,0,1,60,0,0
17,0,146268,7,6.0,1,5,2,0,1,10,0,0
37,4,186359,0,9.0,0,4,0,0,0,60,0,1
26,0,515025,7,6.0,0,8,4,0,1,40,0,0
31,0,317761,2,13.0,1,0,1,0,0,40,0,0
44,2,241506,3,14.0,2,1,3,0,1,50,0,0
39,0,91367,3,10.0,0,2,0,0,0,45,0,1
43,0,88787,1,10.0,0,2,0,0,0,45,0,0
52,0,187356,7,6.0,0,6,0,0,0,41,0,0
60,2,134768,1,10.0,0,11,0,0,0,40,0,0
45,0,543922,3,14.0,2,7,1,0,0,48,0,1
60,1,52900,0,9.0,0,0,0,0,0,42,0,1
19,0,178811,0,9.0,1,6,2,1,1,40,0,0
73,0,123345,0,9.0,4,0,1,0,1,65,0,0
19,0,247679,0,9.0,1,0,1,0,0,45,0,0
24,0,275244,1,10.0,1,2,1,1,0,35,0,0
41,0,287306,6,12.0,0,1,0,0,0,60,0,1
34,0,173495,1,10.0,0,0,0,0,0,48,0,1
46,0,29437,6,12.0,0,4,0,0,0,50,0,0
43,1,421837,1,10.0,0,4,0,0,0,50,1,1
47,0,202322,13,3.0,0,8,0,0,0,40,1,0
18,4,174202,0,9.0,1,7,2,0,0,60,0,0
51,0,194788,7,6.0,2,3,5,0,1,30,0,0
34,0,346034,11,8.0,5,8,3,0,0,35,1,0
30,0,103649,1,10.0,1,5,2,1,1,40,0,0
33,0,234067,0,9.0,0,6,0,0,0,40,0,1
41,0,160785,1,10.0,0,2,0,0,0,60,0,1
19,0,236570,0,9.0,1,3,2,0,1,16,0,0
27,0,587310,6,12.0,0,7,2,0,0,40,1,0
30,0,348618,10,5.0,0,0,0,4,0,40,1,0
34,3,137900,2,13.0,1,1,1,0,1,48,0,1
45,0,167523,0,9.0,0,7,0,0,0,45,0,0
46,3,111163,0,9.0,3,3,3,0,1,38,0,0
41,5,56236,0,10.0,2,11,3,1,0,40,0,0
37,0,160035,1,10.0,2,6,1,0,0,40,0,0
67,0,132057,0,9.0,0,0,0,1,0,20,0,0
41,0,386236,13,3.0,0,9,0,0,0,30,1,0
30,0,351770,10,5.0,2,5,3,0,1,38,0,0
49,0,193366,0,9.0,0,0,0,0,0,40,0,0
24,0,133520,1,10.0,1,4,2,0,1,15,0,0
38,0,276552,1,10.0,0,1,0,0,0,50,0,0
35,0,300333,4,11.0,0,4,0,0,0,40,1,1
23,0,194723,2,13.0,1,3,1,0,1,40,0,0
36,5,239074,6,12.0,0,5,0,0,0,40,0,0
50,0,117295,7,6.0,0,0,0,0,0,40,0,0
26,0,197292,0,9.0,1,3,1,0,1,50,0,0
35,0,186110,0,9.0,2,7,1,0,0,45,0,0
50,0,176609,1,10.0,2,5,1,0,0,45,0,0
44,0,219155,6,12.0,0,4,0,0,0,40,0,1
43,0,193490,8,4.0,0,0,0,0,0,45,0,0
51,0,185283,1,10.0,0,2,0,0,0,45,0,1
22,0,87546,0,9.0,0,6,4,0,1,40,0,0
71,0,216608,4,11.0,1,3,1,0,1,40,0,0
45,0,159080,0,9.0,0,3,2,0,1,15,0,0
28,2,84657,2,13.0,2,1,1,0,1,40,0,0
43,0,245975,10,5.0,0,3,0,0,0,84,0,0
29,5,224858,1,10.0,0,11,0,0,0,60,0,0
60,0,181200,11,8.0,0,3,0,0,0,40,0,0
30,0,171889,9,15.0,1,10,2,0,1,24,0,0
22,0,289448,6,10.0,1,3,2,2,1,30,1,0
90,1,83601,9,10.0,4,1,1,0,0,60,0,0
43,0,149909,0,9.0,0,0,0,0,0,42,0,1
67,0,172756,14,2.0,4,6,1,0,1,34,1,0
32,0,172579,0,9.0,3,5,1,0,1,30,0,0
70,0,88638,0,9.0,0,0,4,0,1,8,0,0
41,5,171589,3,14.0,0,1,0,0,0,50,0,1
42,0,97142,8,4.0,0,7,0,0,0,40,0,0
62,0,199021,0,9.0,5,0,1,0,0,54,0,0
23,0,236601,1,10.0,1,10,1,0,0,48,0,0
46,0,33794,1,10.0,0,1,0,0,0,10,0,0
45,0,20534,1,10.0,0,6,0,0,0,84,0,1
33,0,241697,1,10.0,5,4,3,3,0,40,0,0
38,0,150057,0,9.0,1,8,1,0,0,40,0,0
25,0,207965,2,13.0,1,5,1,0,1,60,0,0
33,0,314913,5,7.0,2,0,2,0,0,53,0,0
40,0,98466,5,10.0,0,0,0,0,0,50,0,0
35,3,106448,3,14.0,1,1,1,0,0,45,0,0
31,1,152351,4,11.0,0,4,0,0,0,48,0,0
47,0,88564,13,3.0,1,6,2,0,0,20,0,0
51,0,194259,2,13.0,2,10,3,0,1,40,0,0
59,0,157831,0,9.0,2,3,1,0,1,16,0,0
44,0,191268,0,9.0,1,3,1,0,1,43,0,0
36,0,24504,0,9.0,2,3,3,0,1,40,0,0
68,0,211162,0,9.0,0,2,0,0,0,40,0,0
26,2,386949,0,9.0,2,3,3,0,1,25,0,0
36,0,33887,1,10.0,2,1,1,0,0,40,0,0
19,0,109854,0,9.0,1,3,2,0,1,40,0,0
53,0,173754,0,9.0,0,8,0,0,0,40,0,1
26,0,96467,2,10.0,1,1,1,0,1,40,0,0
21,0,138768,1,10.0,1,4,2,0,0,40,0,0
29,0,194402,3,14.0,1,2,1,2,1,42,0,0
18,0,94196,0,9.0,1,8,2,0,1,25,0,0
34,0,136331,0,10.0,0,7,0,0,0,60,0,0
23,0,189830,1,10.0,0,5,0,1,0,50,0,0
63,1,231105,1,10.0,0,6,0,0,0,35,0,1
29,0,144808,1,10.0,0,2,2,1,1,40,0,0
54,0,24108,1,10.0,3,2,1,0,1,40,0,0
34,0,87310,0,9.0,1,8,2,0,0,40,0,0
52,0,102444,8,4.0,0,6,0,0,0,40,0,0
43,0,191196,0,9.0,2,5,1,0,0,40,0,0
39,0,249720,2,13.0,2,2,3,1,1,60,0,0
45,0,151627,1,10.0,2,3,3,0,1,45,0,0
41,0,179875,5,7.0,2,5,3,4,1,40,0,0
35,0,111635,0,10.0,0,5,0,0,0,40,0,0
65,0,109351,10,5.0,4,12,3,1,1,24,0,0
53,1,311020,7,10.0,0,9,0,0,0,60,0,0
40,0,140559,0,9.0,4,5,3,0,1,25,0,0
41,2,22155,3,14.0,2,1,3,0,1,60,0,0
27,2,163862,0,9.0,0,7,0,0,0,60,0,0
61,0,153048,0,9.0,4,4,1,0,1,35,0,0
20,0,165097,1,10.0,1,2,5,0,0,40,0,0
28,0,171133,4,11.0,1,3,2,0,1,40,0,0
35,0,282979,0,9.0,0,4,0,0,0,50,0,1
39,0,179731,3,14.0,0,2,4,0,1,65,0,1
25,0,156334,7,6.0,0,6,0,0,0,40,0,0
47,5,102771,12,16.0,0,1,0,0,0,40,0,1
53,0,117674,1,10.0,0,0,0,0,0,40,0,1
43,1,293809,9,15.0,0,1,0,0,0,20,0,0
31,0,122116,4,11.0,0,0,0,0,0,40,0,0
47,0,78022,6,12.0,0,4,0,0,0,50,0,0
56,4,220896,0,9.0,0,2,0,0,0,40,0,1
49,0,114797,2,13.0,2,2,3,1,1,40,0,0
27,1,177831,0,9.0,0,0,0,0,0,40,1,0
71,0,150943,2,10.0,4,2,5,0,1,40,0,0
65,4,210381,2,13.0,0,2,0,0,0,65,0,1
19,0,168693,0,9.0,1,4,2,0,1,25,0,0
30,4,204470,1,10.0,0,2,0,0,0,36,0,1
35,1,194404,6,12.0,1,9,1,0,0,40,0,0
32,0,194987,0,9.0,0,3,4,1,1,40,0,0
39,0,430336,0,9.0,0,2,0,1,0,45,0,1
53,0,157059,0,9.0,0,3,0,0,0,50,0,0
39,0,204501,3,14.0,0,2,0,0,0,50,0,1
31,0,193132,2,13.0,1,10,1,0,1,42,0,0
38,0,73471,1,10.0,0,4,0,0,0,50,0,0
65,0,154164,6,12.0,0,3,0,0,0,20,0,1
28,0,249720,1,10.0,0,1,0,0,0,40,0,0
57,0,161642,0,9.0,0,2,0,0,0,45,0,1
41,1,169023,2,13.0,0,3,4,0,1,40,0,1
25,0,322585,0,9.0,1,4,1,0,0,45,0,0
54,5,27432,0,9.0,0,3,0,0,0,40,0,1
53,0,168107,2,13.0,0,2,0,0,0,40,0,0
34,0,238912,0,9.0,0,2,0,0,0,40,0,0
41,0,233955,3,14.0,0,1,0,2,0,45,1,1
38,0,98080,1,10.0,1,3,5,4,0,40,1,0
42,0,195584,6,12.0,3,3,3,1,1,40,0,0
18,0,194561,1,10.0,1,5,2,0,0,12,0,0
29,0,204862,6,12.0,2,1,1,0,1,36,0,0
31,1,268482,10,5.0,0,0,0,0,0,40,0,0
38,0,187983,9,15.0,0,4,4,0,1,40,0,0
46,0,153254,0,9.0,0,6,0,1,0,40,0,0
19,0,183258,0,9.0,1,0,2,0,0,40,0,0
27,0,390657,0,10.0,0,8,0,1,0,40,0,0
21,0,190227,1,10.0,1,3,2,0,0,40,0,0
56,0,204254,7,6.0,2,5,3,1,1,45,0,0
18,0,347829,5,7.0,1,5,2,0,1,4,0,0
26,0,131401,2,10.0,1,2,1,0,1,40,0,0
38,1,143385,0,9.0,0,0,0,0,0,80,0,0
40,0,209547,2,13.0,0,4,0,0,0,60,0,1
54,0,220115,0,9.0,0,0,0,0,0,40,0,0
39,0,167140,3,14.0,0,2,0,0,0,40,0,0
56,0,168625,0,9.0,2,1,1,0,1,40,0,0
29,0,271328,2,13.0,1,1,1,0,0,40,0,0
22,0,91189,0,9.0,1,4,2,0,0,40,0,0
23,0,410439,0,9.0,2,1,2,0,0,20,0,0
53,0,158294,3,14.0,0,1,0,0,0,40,0,1
46,1,246981,2,13.0,1,1,1,1,0,23,0,0
22,3,178818,1,10.0,1,1,2,0,1,20,0,0
33,3,296282,0,9.0,0,0,0,0,0,40,0,0
32,0,204567,2,13.0,0,4,0,0,0,60,0,0
45,4,363298,2,13.0,0,2,0,1,0,45,0,1
21,0,247779,5,7.0,1,4,2,0,1,38,0,0
22,0,113936,0,9.0,1,8,2,0,0,40,0,0
25,0,73289,0,9.0,1,7,2,0,0,40,0,0
35,0,66297,2,13.0,1,1,1,2,1,40,1,1
38,2,173804,2,13.0,2,1,2,0,1,38,0,0
42,0,252518,9,15.0,0,2,0,0,0,40,0,1
31,0,72630,2,13.0,1,2,1,0,0,50,0,0
38,0,296478,4,11.0,0,0,0,0,0,40,0,1
35,0,190174,1,10.0,1,2,1,0,1,40,0,0
24,0,137876,0,9.0,1,0,2,0,0,50,0,0
50,0,49340,1,10.0,2,2,3,0,1,40,0,0
58,1,129786,0,10.0,3,9,1,0,0,50,0,0
62,0,226733,0,9.0,0,3,0,0,0,40,0,1
34,0,357145,2,13.0,0,1,4,0,1,50,0,1
38,0,137707,4,11.0,0,10,4,0,1,40,0,1
48,0,44142,1,10.0,0,3,0,0,0,45,0,0
32,0,177675,0,9.0,1,0,2,0,0,40,0,0
31,0,502752,2,13.0,0,3,4,0,1,40,0,1
40,0,271393,6,12.0,2,2,1,0,1,40,0,0
50,0,128798,2,13.0,0,10,0,0,0,40,0,1
52,5,221532,2,13.0,0,2,0,0,0,45,0,1
23,0,225724,1,10.0,1,1,2,0,1,25,0,0
67,1,36876,0,9.0,0,9,0,0,0,40,0,0
23,0,233923,1,10.0,1,5,2,0,1,20,0,0
63,0,122442,11,8.0,0,0,0,0,0,40,0,0
18,0,302859,0,9.0,1,4,2,0,0,20,0,0
31,0,187560,0,9.0,1,3,1,0,0,40,0,0
80,0,87518,1,10.0,1,1,1,0,0,60,0,0
52,0,172511,3,10.0,0,2,0,0,0,36,0,0
39,0,70240,1,10.0,0,4,4,2,1,40,1,0
37,0,208106,2,13.0,3,2,1,0,0,35,0,0
20,0,194138,5,7.0,1,0,2,0,0,20,0,0
23,0,87867,0,9.0,1,4,2,0,0,35,0,0
31,0,131425,2,13.0,0,0,0,0,0,40,0,0
40,0,224361,10,5.0,2,0,3,0,1,5,1,0
38,0,174308,0,10.0,1,9,1,0,0,48,0,0
49,0,165468,0,9.0,0,2,0,0,0,55,0,1
44,0,115562,1,10.0,0,10,0,0,0,40,0,0
35,0,209629,2,13.0,1,1,1,0,0,40,0,0
20,0,202994,1,10.0,1,0,2,0,1,16,0,0
23,0,109199,13,3.0,0,8,0,0,0,40,1,0
18,0,326640,0,9.0,1,0,2,0,1,20,0,0
28,0,241431,11,10.0,0,8,0,0,0,40,0,0
21,0,34568,0,9.0,1,0,3,0,0,50,0,0
64,0,180401,7,6.0,0,7,0,0,0,40,0,1
52,0,108435,3,14.0,0,2,0,0,0,50,1,1
50,0,171924,2,10.0,0,1,0,0,0,43,0,1
59,0,109567,0,9.0,0,7,0,0,0,55,0,0
44,0,188615,0,9.0,0,4,0,0,0,60,0,0
42,0,20809,0,9.0,2,0,1,0,0,75,0,1
45,0,186272,0,9.0,0,8,0,1,0,40,0,1
51,2,289390,3,14.0,0,1,0,0,0,40,0,1
39,4,168355,0,9.0,0,2,0,0,0,70,0,0
21,0,72119,1,10.0,1,3,1,0,0,45,0,0
39,0,184659,0,9.0,0,6,0,0,0,40,0,0
73,0,132256,2,13.0,4,0,3,0,1,7,0,0
42,0,32981,0,10.0,2,6,1,0,0,40,0,0
29,1,322238,0,9.0,1,9,1,0,0,40,0,0
37,0,167482,7,6.0,1,0,2,0,0,35,0,0
53,0,49715,0,9.0,2,7,3,0,0,40,0,0
32,0,236318,1,10.0,0,4,0,0,0,32,0,0
38,0,167725,2,10.0,5,7,1,4,0,84,1,0
39,0,196673,0,9.0,0,5,4,0,1,40,0,0
32,0,237903,2,13.0,1,1,3,0,1,40,0,0
20,0,318036,0,9.0,1,5,1,0,0,40,0,0
39,3,33975,2,13.0,1,1,1,0,0,45,0,0
21,0,166851,0,9.0,1,6,5,0,0,40,0,0
27,0,408623,2,10.0,0,0,5,0,0,50,0,0
45,0,33794,3,14.0,0,5,0,0,0,40,0,0
35,0,202683,2,13.0,1,0,1,0,0,40,0,0
35,0,306868,1,10.0,1,4,1,0,0,65,0,0
49,0,268234,8,4.0,0,8,0,0,0,40,0,0
31,0,149507,11,8.0,0,0,0,0,0,43,0,0
55,0,107308,4,11.0,0,6,0,0,0,40,0,0
42,0,247514,1,10.0,0,8,0,0,0,40,1,0
29,0,236834,1,10.0,2,0,2,0,1,15,0,0
34,0,183811,1,10.0,1,8,1,0,0,40,0,0
30,0,121468,2,13.0,0,0,4,2,1,40,1,0
30,0,337908,6,12.0,0,3,4,1,1,20,0,0
25,0,242136,0,10.0,2,6,1,1,0,40,0,0
28,1,146735,12,16.0,0,1,0,0,0,50,0,1
70,1,36311,2,13.0,0,1,0,0,0,35,0,1
59,0,100313,0,9.0,0,2,0,0,0,40,0,1
44,5,320451,2,10.0,0,1,0,2,0,40,1,1
21,0,538822,0,9.0,1,5,5,0,0,40,1,0
52,0,186826,9,15.0,1,1,1,0,0,40,0,1
42,1,177307,9,15.0,0,9,0,0,0,65,0,1
44,0,156413,1,10.0,0,10,0,0,0,44,0,0
33,0,186993,2,13.0,0,1,0,0,0,51,0,0
22,0,51985,1,10.0,1,0,2,0,0,30,0,0
60,0,178312,0,9.0,0,4,0,0,0,65,0,1
53,0,110747,0,10.0,0,0,0,0,0,40,0,0
35,0,152307,5,7.0,0,0,0,0,0,40,0,0
41,4,244172,1,10.0,0,0,0,0,0,40,0,1
53,3,91121,3,14.0,1,3,1,0,1,40,0,0
61,0,232308,0,9.0,0,7,0,0,0,45,0,1
38,0,206520,0,9.0,0,0,0,0,0,40,0,0
33,0,147430,0,9.0,0,3,2,0,1,40,0,0
52,0,89534,0,9.0,0,0,0,0,0,40,0,1
65,1,111916,9,15.0,0,2,0,0,0,10,0,1
20,0,165804,1,10.0,1,3,2,4,1,40,0,0
31,0,113364,6,12.0,0,6,0,0,0,55,0,0
18,0,168514,7,6.0,1,4,3,0,1,25,0,0
55,0,125147,0,9.0,0,2,0,0,0,45,0,1
64,1,21174,0,9.0,0,0,0,0,0,20,0,0
42,0,112451,0,9.0,1,5,1,3,0,40,0,0
20,3,432052,1,10.0,1,8,1,0,0,15,0,0
24,0,267181,1,10.0,1,5,2,0,0,35,0,0
50,2,153064,0,10.0,0,2,0,0,0,40,0,1
36,0,343476,0,9.0,2,0,1,0,0,30,0,0
61,0,68268,7,6.0,0,9,0,0,0,55,0,0
49,0,268234,7,6.0,0,2,0,0,0,40,0,0
17,0,56536,5,7.0,1,4,2,0,1,18,1,0
65,0,207281,1,10.0,0,11,0,0,0,16,0,0
43,3,308498,0,9.0,5,2,3,0,1,40,0,0
32,0,259425,1,10.0,2,0,1,0,0,40,0,0
29,4,104737,0,9.0,0,0,0,0,0,60,0,0
33,0,145434,5,10.0,1,0,2,0,0,40,0,0
36,0,199288,7,6.0,0,7,0,0,0,70,0,0
45,0,199590,13,3.0,0,6,0,0,0,40,0,0
38,0,231037,13,3.0,0,4,0,0,0,40,1,0
29,0,199499,4,11.0,1,5,1,1,0,40,0,0
20,0,216672,1,10.0,1,0,2,0,0,30,0,0
28,5,183151,6,12.0,0,3,0,0,0,60,0,0
20,0,196643,1,10.0,1,5,2,0,0,20,0,0
29,2,95393,0,9.0,1,5,2,0,0,20,0,0
46,5,297906,2,13.0,0,1,0,2,0,50,0,0
22,0,186383,0,9.0,0,12,4,0,1,40,0,0
20,0,200450,8,4.0,1,6,2,0,1,52,0,0
46,5,106252,1,10.0,2,3,1,0,1,40,0,0
36,0,210452,2,13.0,2,1,3,0,0,45,0,0
66,0,28367,2,13.0,0,12,5,0,0,99,0,0
50,0,83311,3,14.0,0,2,0,0,0,40,0,1
53,0,171058,1,10.0,2,8,3,0,1,40,0,0
51,0,313146,0,9.0,0,3,0,0,0,40,0,0
37,0,212465,0,9.0,0,0,0,0,0,40,0,0
43,1,272165,10,5.0,0,0,0,0,0,40,0,0
25,0,122999,0,9.0,1,0,2,0,0,40,0,0
39,1,331481,2,13.0,2,0,1,1,0,60,0,0
29,0,204984,0,9.0,0,0,0,0,0,40,0,0
24,0,327518,4,11.0,0,0,0,0,0,45,0,0
47,0,106255,1,10.0,0,0,0,0,0,40,0,0
57,2,189824,1,10.0,0,8,0,1,0,40,0,1
58,0,236731,14,2.0,0,5,0,0,0,40,1,0
40,1,188436,0,9.0,3,2,5,0,0,40,0,0
37,0,119098,2,13.0,0,1,0,0,0,50,0,1
26,0,241852,11,8.0,1,0,3,0,0,40,0,0
21,0,186452,1,10.0,1,5,2,0,0,35,0,0
31,0,136398,12,16.0,0,1,0,2,0,50,1,1
51,0,68882,14,2.0,4,5,3,0,1,35,1,0
17,2,39815,7,10.0,1,5,2,0,1,25,0,0
41,0,173307,0,9.0,0,7,0,0,0,43,0,0
49,0,218676,1,10.0,0,6,0,0,0,43,0,0
29,0,178610,1,10.0,2,5,3,0,1,21,0,0
55,0,223594,1,10.0,0,0,0,1,0,40,1,1
27,0,145784,1,10.0,0,3,4,3,1,45,0,0
44,1,231348,1,10.0,0,5,0,0,0,40,0,1
23,0,24008,1,10.0,1,0,2,0,0,40,0,0
30,0,164190,0,9.0,1,3,1,0,0,38,0,0
34,0,223678,0,9.0,1,5,3,3,1,32,0,0
44,1,216921,7,6.0,0,5,0,0,0,70,0,0
42,0,52781,2,13.0,0,1,0,0,0,40,0,1
20,0,203353,1,10.0,1,0,2,0,1,40,0,0
34,0,101345,0,9.0,0,5,4,0,1,40,0,1
23,0,215616,0,9.0,1,5,1,0,1,20,0,0
19,0,105289,7,6.0,1,5,5,1,1,20,0,0
53,0,287317,0,9.0,2,6,3,1,0,32,0,0
28,0,210765,0,9.0,1,0,2,0,0,40,0,0
37,0,292370,2,13.0,0,1,0,4,0,50,0,1
44,0,163215,11,10.0,2,6,3,0,1,40,0,0
33,0,168030,1,10.0,0,1,4,0,1,21,0,1
48,0,168556,0,9.0,0,7,0,0,0,55,0,0
38,0,212437,6,12.0,1,5,3,1,1,30,0,0
58,1,321171,0,10.0,0,8,0,0,0,40,0,0
36,0,111128,2,10.0,0,1,0,0,0,48,0,1
46,0,105253,3,14.0,0,1,0,0,0,50,0,1
54,1,260833,1,10.0,0,9,0,0,0,45,0,1
30,0,219110,0,9.0,0,0,0,0,0,46,0,0
26,1,284343,6,10.0,1,0,1,0,0,40,0,0
35,0,301614,0,9.0,0,5,0,0,0,60,0,0
71,0,108390,1,10.0,0,0,0,0,0,20,0,0
32,0,42617,1,10.0,2,1,1,0,1,30,0,0
43,0,51506,11,8.0,0,7,0,0,0,40,0,0
36,0,161141,3,14.0,0,1,0,0,0,50,0,1
35,0,953588,0,9.0,0,2,4,0,1,40,0,1
45,4,179030,2,13.0,0,5,5,2,1,35,1,0
65,0,204042,0,9.0,2,11,1,0,0,20,0,0
21,0,214956,1,10.0,1,10,2,0,0,30,0,0
53,0,89400,1,10.0,4,2,3,0,1,40,0,0
